0.05;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
136;3.910746625;3.062700399;2.671177951;2.438240403;2.280802958;2.165882256;2.077558168;2.007118865;1.94935876;1.900957602;1.859688125;1.823995003;1.792755943;1.76513873;1.740511871;1.718386631;1.69837824;1.68017922;1.663540593;1.648258381;1.634163708;1.621115437;1.608994606;1.597700157;1.587145638;1.577256608;1.567968585;1.559225404;1.550977897;1.543182816;1.535801948;1.528801398;1.522150977;1.515823705;1.509795386;1.504044251;1.498550657;1.493296827;1.488266633;1.483445401;1.478819753;1.474377459;1.470107319;1.465999052;1.462043202;1.458231058;1.454554576;1.451006321;1.447579406;1.444267439;1.441064486;1.437965021;1.4349639;1.432056319;1.429237794;1.426504127;1.423851391;1.421275899;1.418774194;1.416343027;1.413979341;1.411680257;1.409443063;1.407265201;1.405144253;1.403077937;1.401064092
137;3.910234199;3.062204403;2.670686875;2.43774898;2.280308674;2.165383818;2.077054888;2.006610379;1.948844891;1.900438283;1.859163357;1.823464831;1.792220436;1.764597975;1.739965966;1.717835677;1.697822344;1.679618487;1.66297513;1.647688292;1.633589096;1.620536403;1.608411247;1.597112567;1.58655391;1.576660831;1.567368846;1.558621786;1.550370482;1.542571681;1.53518717;1.52818305;1.521529131;1.515198429;1.509166747;1.503412313;1.497915483;1.492658478;1.487625168;1.482800877;1.478172225;1.473726981;1.469453943;1.465342828;1.46138418;1.457569286;1.453890101;1.450339188;1.446909657;1.443595119;1.440389636;1.437287682;1.434284111;1.431374119;1.42855322;1.425817216;1.423162178;1.42058442;1.418080482;1.415647116;1.413281262;1.410980043;1.408740744;1.406560807;1.404437815;1.402369482;1.400353648
138;3.909729297;3.0617157;2.670203023;2.437264788;2.279821661;2.16489271;2.076559005;2.006109364;1.948338568;1.899926586;1.858646287;1.822942429;1.791692773;1.764065136;1.739428045;1.717292776;1.697274567;1.679065938;1.662417914;1.647126511;1.633022851;1.619965793;1.607836367;1.596533512;1.585970771;1.576073695;1.566777797;1.558026908;1.549771854;1.541969381;1.534581273;1.527573628;1.520916253;1.514582164;1.50854716;1.502789469;1.497289442;1.492029301;1.486992912;1.482165599;1.477533979;1.47308582;1.468809919;1.464695991;1.460734579;1.456916966;1.453235109;1.449681569;1.446249455;1.442932375;1.439724391;1.436619977;1.433613984;1.430701609;1.427878363;1.425140049;1.422482735;1.419902736;1.417396591;1.414961049;1.412593052;1.410289721;1.408048341;1.405866353;1.403741337;1.40167101;1.39965321
139;3.909231754;3.061234129;2.669726237;2.436787667;2.27934176;2.164408771;2.07607036;2.005615658;1.947839627;1.899422345;1.858136745;1.82242763;1.791172782;1.763540039;1.738897935;1.716757752;1.696734731;1.678521394;1.661868763;1.646572856;1.63246479;1.619403424;1.607269784;1.595962808;1.585396033;1.575495011;1.566195251;1.557440581;1.549181825;1.541375725;1.533984065;1.526972938;1.520312151;1.513974717;1.507936432;1.502175522;1.496672338;1.491409099;1.486369668;1.481539369;1.476904817;1.472453779;1.468175048;1.46405834;1.460094195;1.456273897;1.452589399;1.449033262;1.445598594;1.442279002;1.439068547;1.4359617;1.432953313;1.430038581;1.427213016;1.424472417;1.421812854;1.419230639;1.416722311;1.414284619;1.411914503;1.409609083;1.407365645;1.405181627;1.403054611;1.400982312;1.398962566
140;3.90874141;3.060759537;2.669256364;2.436317464;2.278868816;2.163931847;2.075588793;2.0051291;1.947347907;1.898925397;1.857634569;1.821920267;1.790660298;1.763022517;1.738375466;1.716230435;1.696202666;1.677984682;1.661327505;1.646027152;1.631914738;1.618849118;1.606711319;1.595400273;1.584829517;1.574924599;1.565621026;1.556862623;1.54860021;1.540790529;1.53339536;1.526380795;1.519716637;1.513375898;1.507334373;1.501570284;1.496063981;1.49079768;1.485755245;1.480921996;1.476284546;1.471830662;1.467549135;1.46342968;1.459462835;1.455639882;1.451952775;1.448394071;1.444956879;1.441634803;1.438421904;1.435312653;1.432301899;1.429384838;1.426556978;1.423814121;1.421152333;1.418567927;1.416057441;1.413617622;1.41124541;1.408937925;1.406692451;1.404506426;1.402377432;1.400303181;1.398281512
141;3.908258111;3.060291772;2.668793253;2.435854029;2.27840268;2.163461785;2.075114154;2.004649538;1.946863252;1.898435585;1.8571396;1.82142018;1.79015516;1.762512407;1.737860476;1.71571066;1.695678205;1.677455634;1.660793971;1.645489228;1.631372522;1.618302704;1.606160798;1.594845735;1.584271048;1.574362283;1.565054944;1.556292853;1.54802683;1.540213613;1.532814978;1.525797016;1.51912953;1.512785526;1.506740799;1.500973569;1.495464185;1.490194859;1.485149455;1.480313291;1.475672978;1.471216282;1.466931992;1.462809821;1.458840307;1.455014731;1.451325044;1.447763803;1.444324115;1.440999585;1.43778427;1.434672642;1.431659548;1.428740183;1.425910055;1.423164965;1.420500977;1.417914404;1.415401783;1.412959861;1.410585577;1.408276049;1.406028562;1.403840552;1.4017096;1.399633419;1.397609847
142;3.907781705;3.059830689;2.668336761;2.435397218;2.277943205;2.162998438;2.074646292;2.00417682;1.946385512;1.897952757;1.856651685;1.820927215;1.78965721;1.762009551;1.737352803;1.715198265;1.695161185;1.676934088;1.660267996;1.644958921;1.630837977;1.617764014;1.605618053;1.594299023;1.583720455;1.573807891;1.564496833;1.555731101;1.547461512;1.539644801;1.532242743;1.525221426;1.518550651;1.512203422;1.506155532;1.5003852;1.49487277;1.489600456;1.484552118;1.479713073;1.475069931;1.470610455;1.466323434;1.46219858;1.458226428;1.454398258;1.450706021;1.447142273;1.443700118;1.44037316;1.437155457;1.434041478;1.431026071;1.428104428;1.425272058;1.422524759;1.419858596;1.41726988;1.414755148;1.412311146;1.409934812;1.407623263;1.405373784;1.403183811;1.401050923;1.398972833;1.396947377
143;3.907312045;3.059376144;2.667886745;2.43494689;2.277490249;2.162541664;2.074185065;2.003710803;1.945914539;1.897476765;1.856170672;1.82044122;1.789166295;1.761513795;1.736852294;1.714693096;1.69465145;1.676419885;1.65974942;1.644436068;1.63031094;1.617232885;1.605082921;1.593759973;1.583177572;1.573261256;1.563946525;1.555177197;1.546904086;1.539083924;1.531678484;1.524653854;1.517979829;1.511629414;1.505578399;1.499805001;1.494289562;1.489014295;1.483963058;1.479121165;1.474475227;1.470013004;1.465723284;1.461595777;1.457621018;1.453790284;1.450095526;1.446529298;1.443084704;1.439755347;1.436535283;1.43341898;1.430401285;1.42747739;1.424642802;1.421893318;1.419225004;1.416634169;1.414117349;1.411671289;1.409292927;1.40697938;1.404727931;1.402536015;1.400401212;1.398321233;1.396293914
144;3.906848991;3.058928001;2.66744307;2.434502907;2.277043675;2.162091324;2.073730331;2.003251344;1.94545019;1.897007464;1.855696417;1.819962049;1.788682269;1.761024991;1.736358798;1.714194999;1.694148847;1.67591287;1.659238089;1.643920514;1.629791255;1.616709159;1.604555241;1.593228425;1.582642238;1.572722217;1.563403859;1.554630978;1.546354387;1.538530816;1.531122037;1.524094132;1.517416897;1.511063334;1.505009231;1.499232802;1.493714391;1.488436205;1.483382102;1.478537396;1.473888695;1.469423756;1.465131368;1.461001239;1.457023902;1.453190634;1.449493383;1.445924704;1.442477699;1.439145969;1.435923569;1.432804968;1.429785011;1.426858889;1.424022107;1.421270464;1.418600022;1.416007091;1.413488205;1.41104011;1.408659742;1.406344218;1.40409082;1.401896982;1.399760284;1.397678437;1.395649275
145;3.906392403;3.058486124;2.667005603;2.434065136;2.276603348;2.161647282;2.073281955;2.002798305;1.944992328;1.896544714;1.855228779;1.819489558;1.788204986;1.760542992;1.735872167;1.713703827;1.693653227;1.675412895;1.658733852;1.643412107;1.629278769;1.616192682;1.60403486;1.592704224;1.582114298;1.572190616;1.562868675;1.554092285;1.545812257;1.537985318;1.530573238;1.523542098;1.516861691;1.510505018;1.504447863;1.498668441;1.493147091;1.487866021;1.482809086;1.477961599;1.473310165;1.468842543;1.464547517;1.460414796;1.45643491;1.452599137;1.448899422;1.445328319;1.441878929;1.438544853;1.435320144;1.432199271;1.429177076;1.426248751;1.4234098;1.42065602;1.417983474;1.415388469;1.412867541;1.410417432;1.40803508;1.4057176;1.403462274;1.401266535;1.399127962;1.397044266;1.39501328
146;3.905942146;3.058050383;2.666574213;2.433633448;2.276169139;2.161209408;2.072839805;2.002351554;1.944540816;1.89608838;1.854767619;1.819023609;1.787734308;1.760067658;1.735392261;1.713219437;1.693164444;1.674919812;1.658236561;1.642910699;1.628773333;1.615683305;1.603521626;1.592187217;1.581593598;1.571666301;1.56234082;1.553560964;1.545277539;1.537447273;1.530031932;1.522997596;1.516314055;1.509954307;1.503894137;1.498111755;1.492587501;1.48730358;1.482243846;1.47739361;1.472739476;1.4682692;1.463971567;1.459836283;1.455853878;1.452015627;1.448313476;1.444739976;1.441288228;1.437951832;1.43472484;1.431601718;1.428577311;1.425646807;1.422805711;1.420049818;1.41737519;1.414778134;1.412255185;1.409803085;1.40741877;1.405099355;1.40284212;1.4006445;1.398504073;1.396418547;1.394385757
147;3.905498091;3.057620652;2.666148776;2.433207717;2.275740921;2.160777574;2.072403751;2.00191096;1.944095524;1.895638327;1.854312805;1.818564068;1.787270097;1.759598851;1.73491894;1.712741689;1.69268236;1.674433482;1.657746075;1.642416147;1.628274802;1.615180881;1.603015394;1.591677258;1.58107999;1.571149122;1.561820144;1.553036863;1.544750083;1.53691653;1.529497966;1.522460471;1.515773832;1.509411047;1.503347896;1.49756259;1.492035466;1.486748727;1.481686226;1.476833272;1.472176468;1.467703569;1.463403359;1.45926554;1.455280644;1.451439943;1.447735383;1.444159513;1.440705433;1.437366742;1.434137492;1.431012148;1.427985552;1.425052893;1.422209675;1.419451691;1.416775004;1.414175919;1.41165097;1.4091969;1.406810643;1.404489313;1.402230191;1.40003071;1.397888447;1.395801111;1.393766535
148;3.90506011;3.057196806;2.665729168;2.43278782;2.275318571;2.160351655;2.071973668;2.001476397;1.943656324;1.895194429;1.853864205;1.818110801;1.786812221;1.759136438;1.73445207;1.712270448;1.692206836;1.673953765;1.657262254;1.64192831;1.627783036;1.614685271;1.602516021;1.591174203;1.580573331;1.570638935;1.561306501;1.552519836;1.544229741;1.536392939;1.528971192;1.521930575;1.515240875;1.508875087;1.50280899;1.497020794;1.491490832;1.486201308;1.481136071;1.47628043;1.471620987;1.467145495;1.462842736;1.458702412;1.454715052;1.450871929;1.447164986;1.443586772;1.440130386;1.436789426;1.433557943;1.4304304;1.427401639;1.424466848;1.42162153;1.418861479;1.416182754;1.413581663;1.411054736;1.408598716;1.406210537;1.403887313;1.401626323;1.399425001;1.397280921;1.395191793;1.393155451
149;3.904628078;3.056778726;2.665315271;2.432373638;2.274901969;2.159931532;2.071549435;2.001047742;1.943223091;1.894756559;1.853421694;1.817663683;1.786360552;1.758680288;1.73399152;1.711805582;1.691737741;1.673480528;1.656784964;1.641447053;1.627297898;1.614196335;1.602023369;1.590677912;1.58007348;1.570135598;1.56079975;1.552009741;1.543716371;1.535876358;1.528451464;1.521407762;1.514715036;1.508346281;1.502277272;1.496486218;1.490953452;1.485661173;1.480593233;1.475734936;1.471072883;1.466594827;1.462289547;1.458146745;1.45415695;1.450311431;1.446602132;1.4430216;1.439562934;1.436219729;1.432986036;1.429856318;1.426825417;1.423888517;1.421041122;1.418279025;1.415598285;1.412995207;1.410466323;1.408008375;1.405618295;1.403293196;1.401030358;1.398827213;1.396681335;1.394590435;1.392552343
150;3.904201877;3.056366295;2.66490697;2.431965056;2.274490999;2.159517086;2.071130933;2.000624875;1.942795706;1.894324595;1.852985149;1.817222589;1.785914964;1.758230276;1.733537162;1.711346961;1.691274943;1.673013641;1.656314073;1.640972244;1.626819255;1.613713939;1.601537302;1.590188252;1.579580301;1.569638974;1.560299753;1.55150644;1.543209832;1.535366646;1.527938642;1.520891891;1.514196175;1.507824485;1.501752599;1.49595872;1.490423181;1.48512818;1.480057566;1.475196642;1.470532009;1.466051417;1.461743645;1.457598394;1.453606189;1.449758301;1.446046672;1.442463847;1.439002925;1.4356575;1.432421622;1.429289753;1.426256733;1.423317747;1.420468298;1.417704176;1.415021442;1.412416399;1.409885579;1.407425722;1.40503376;1.402706807;1.40044214;1.398237191;1.396089535;1.393996879;1.391957057
151;3.903781387;3.055959399;2.66450415;2.431561961;2.274085546;2.159108204;2.070718046;2.00020768;1.94237405;1.893898418;1.852554449;1.816787397;1.785475335;1.757786278;1.733088872;1.710894462;1.690818318;1.672552976;1.655849453;1.640503754;1.626346976;1.613237954;1.601057689;1.589705088;1.579093661;1.569148931;1.559806376;1.551009797;1.542709989;1.534863668;1.52743259;1.520382824;1.513684152;1.507309563;1.501234831;1.49543816;1.489899879;1.484602186;1.479528928;1.474665408;1.469998224;1.465515124;1.461204888;1.457057213;1.453062626;1.449212395;1.44549846;1.441913368;1.438450215;1.435102594;1.431864554;1.428730556;1.42569544;1.422754391;1.419902908;1.417136784;1.414452077;1.41184509;1.409312354;1.406850608;1.404456784;1.402127995;1.399861518;1.397654784;1.395505367;1.393410975;1.391369439
152;3.903366496;3.055557928;2.664106703;2.431164243;2.273685501;2.158704773;2.070310663;1.999796042;1.941958009;1.893477914;1.852129477;1.81635799;1.785041546;1.757348175;1.73264653;1.710447961;1.690367743;1.672098409;1.65539098;1.640041456;1.625880937;1.612768253;1.600584403;1.589228293;1.578613431;1.568665337;1.559319487;1.550519681;1.542216711;1.53436729;1.526933173;1.519880428;1.513178834;1.506801378;1.500723833;1.4949244;1.489383409;1.484083055;1.479007183;1.474141095;1.469471387;1.464985808;1.460673134;1.456523063;1.452526119;1.448673571;1.444957356;1.441370021;1.43790466;1.434554866;1.431314688;1.428178584;1.425141395;1.422198304;1.41934481;1.416576705;1.413890045;1.411281134;1.408746501;1.406282886;1.40388722;1.401556614;1.399288346;1.397079845;1.394928685;1.392832574;1.390789342
153;3.902957093;3.055161773;2.663714522;2.430771794;2.273290757;2.158306686;2.069908674;1.999389853;1.941547471;1.893062969;1.851710122;1.815934254;1.784613482;1.75691585;1.732210018;1.710007341;1.689923097;1.671649822;1.654938532;1.639585231;1.625421014;1.612304711;1.600117319;1.588757741;1.578139485;1.568188066;1.55883896;1.550035964;1.541729868;1.533877383;1.526440263;1.519384572;1.512680089;1.506299798;1.500219472;1.494417309;1.488873638;1.483570652;1.478492195;1.473623567;1.468951364;1.464463333;1.460148248;1.455995807;1.451996532;1.448141691;1.444423221;1.440833667;1.437366122;1.434014179;1.430771885;1.427633698;1.424594458;1.421649346;1.418793862;1.416023796;1.413335204;1.410724389;1.40818788;1.405722415;1.403324925;1.400992521;1.398722479;1.39651223;1.394359346;1.392261533;1.390216622
154;3.902553068;3.05477083;2.663327503;2.430384512;2.272901208;2.157913837;2.069511973;1.998989005;1.941142329;1.892653475;1.851296271;1.815516077;1.784191031;1.756489188;1.73177922;1.709572486;1.689484266;1.671207095;1.654491992;1.639134957;1.624967087;1.611847208;1.599656315;1.588293311;1.577671699;1.567716995;1.558364671;1.549558521;1.541249335;1.533393822;1.525953732;1.518895129;1.512187789;1.505804697;1.49972162;1.493916758;1.488370436;1.483064847;1.477983834;1.473112695;1.468438024;1.463947567;1.459630098;1.455475312;1.451473732;1.447616623;1.443895922;1.440304173;1.436834467;1.433480398;1.43023601;1.427095762;1.424054492;1.42110738;1.418249927;1.41547792;1.412787417;1.410174717;1.407636351;1.405169055;1.402769761;1.400435577;1.39816378;1.3959518;1.393797208;1.391697711;1.389651138
155;3.902154318;3.054384997;2.662945545;2.430002294;2.272516752;2.157526124;2.069120456;1.998593392;1.940742476;1.892249323;1.850887817;1.81510335;1.783774081;1.756068081;1.731354027;1.709143284;1.689051135;1.670770115;1.654051244;1.638690521;1.62451904;1.611395627;1.599201275;1.587834884;1.577209956;1.567252003;1.557896498;1.549087231;1.54077499;1.532916483;1.525473457;1.518411975;1.511701811;1.505315947;1.499230151;1.49342262;1.487873677;1.482565514;1.477481973;1.47260835;1.467931238;1.463438381;1.459118554;1.454961449;1.450957588;1.447098235;1.443375327;1.439781406;1.436309563;1.43295339;1.42970693;1.426564643;1.423521364;1.420572274;1.417712871;1.414938945;1.412246549;1.409631985;1.40709178;1.404622673;1.402221591;1.399885646;1.397612112;1.395398417;1.393242135;1.391140971;1.389092753
156;3.901760738;3.054004174;2.662568549;2.429625042;2.272137291;2.157143446;2.068734021;1.998202913;1.940347809;1.891850411;1.850484655;1.814695967;1.783362527;1.755652419;1.730934329;1.708719625;1.688623593;1.670338771;1.653616176;1.638251808;1.624076759;1.610949853;1.598752082;1.587382343;1.576754137;1.566792974;1.557434324;1.548621976;1.540306715;1.532445247;1.524999318;1.51793499;1.511222033;1.504833429;1.498744944;1.492934773;1.487383237;1.482072529;1.476986487;1.472110407;1.46743088;1.462935651;1.45861349;1.454454091;1.450447973;1.446586401;1.442861309;1.439265239;1.435791281;1.432433026;1.429184517;1.426040211;1.422994944;1.420043897;1.417182565;1.414406738;1.411712469;1.40909606;1.406554036;1.404083134;1.401680285;1.399342596;1.397067342;1.394851951;1.392693996;1.39059118;1.388541333
157;3.90137223;3.053628264;2.662196419;2.42925266;2.271762728;2.156765707;2.068352572;1.997817469;1.939958229;1.891456637;1.850086683;1.814293826;1.782956265;1.755242098;1.73052002;1.708301403;1.688201535;1.669912954;1.65318668;1.637818709;1.623640133;1.610509775;1.598308625;1.586935577;1.576304131;1.566339794;1.556978035;1.54816264;1.539844393;1.531979998;1.524531199;1.517464056;1.510748337;1.504357024;1.498265879;1.492453096;1.486898998;1.481585772;1.476497256;1.471618745;1.46693683;1.462439253;1.458114784;1.453953115;1.449944765;1.446080997;1.442353744;1.438755548;1.435279497;1.431919182;1.428668644;1.425522341;1.422475107;1.419522122;1.416658882;1.413881173;1.411185051;1.408566814;1.40602299;1.403550313;1.401145713;1.398806297;1.39652934;1.394312271;1.392152658;1.390048208;1.387996749
158;3.900988696;3.053257172;2.661829061;2.428885054;2.271392968;2.15639281;2.067976011;1.997436963;1.939573637;1.891067903;1.849693801;1.813896825;1.782555193;1.754837016;1.730110996;1.707888513;1.687784854;1.669492559;1.652762648;1.637391117;1.623209056;1.610075285;1.597870794;1.586494475;1.575859826;1.565892351;1.556527518;1.547709111;1.539387911;1.531520622;1.524068985;1.516999058;1.510280609;1.503886615;1.497792839;1.491977475;1.48642084;1.481105124;1.476014161;1.471133246;1.466448969;1.461949069;1.457622316;1.453458401;1.449447843;1.445581902;1.441852511;1.438252211;1.434774089;1.431411735;1.42815919;1.425010911;1.42196173;1.419006826;1.416141697;1.413362127;1.410664169;1.408044124;1.405498517;1.403024083;1.400617749;1.398276625;1.395997982;1.39377925;1.391617998;1.389511929;1.387458872
159;3.90061004;3.052890808;2.661466384;2.428522133;2.27102792;2.156024663;2.067604246;1.997061301;1.939193938;1.890684112;1.849305913;1.813504866;1.782159212;1.754437073;1.729707159;1.707480853;1.687373448;1.669077483;1.652343978;1.636968927;1.62278342;1.609646277;1.597438483;1.586058931;1.575421114;1.565450537;1.556082664;1.547261279;1.53893716;1.531067009;1.523612565;1.516539884;1.509818734;1.50342209;1.497325713;1.491507794;1.485948651;1.480630471;1.475537088;1.470653795;1.46596718;1.461464982;1.45713597;1.452969833;1.448957089;1.445088998;1.441357492;1.437755109;1.434274938;1.430910566;1.427656035;1.424505799;1.421454691;1.41849789;1.41563089;1.412849477;1.410149703;1.407527868;1.404980496;1.402504321;1.400096272;1.397753456;1.395473145;1.393252766;1.391089889;1.388982219;1.386927581
160;3.900236172;3.05252908;2.6611083;2.428163807;2.270667495;2.155661177;2.067237185;1.996690391;1.93881904;1.890305171;1.848922924;1.813117855;1.781768226;1.754042171;1.729308409;1.707078327;1.686967218;1.668667626;1.651930567;1.636552038;1.622363125;1.609222647;1.597011588;1.585628839;1.574987891;1.565014246;1.555643368;1.546819038;1.538492032;1.53061905;1.52316183;1.516086427;1.509362606;1.502963339;1.496864389;1.491043943;1.485482319;1.480161702;1.475065924;1.470180278;1.46549135;1.460986879;1.456655631;1.452487296;1.448472389;1.44460217;1.440868571;1.437264128;1.433781928;1.43041556;1.427159062;1.42400689;1.420953875;1.417995194;1.415126343;1.412343106;1.409641534;1.407017927;1.404468808;1.40199091;1.399581163;1.397236671;1.394954707;1.392732698;1.390568214;1.388458956;1.386402752
161;3.899866999;3.052171902;2.660754721;2.427809991;2.270311604;2.155302264;2.06687474;1.996324142;1.938448852;1.889930988;1.848544741;1.812735698;1.781382141;1.753652217;1.728914651;1.706680836;1.686566067;1.668262889;1.651522318;1.63614035;1.62194807;1.608804295;1.596590008;1.585204098;1.574560053;1.564583376;1.555209526;1.546382283;1.538052422;1.530176641;1.522716676;1.515638579;1.508912115;1.502510256;1.49640876;1.490585815;1.485021736;1.479698707;1.474600561;1.469712587;1.46502137;1.460514649;1.456181189;1.452010679;1.447993632;1.444121308;1.440385636;1.436779153;1.433294947;1.429926602;1.426668158;1.423514069;1.420459166;1.417498626;1.414627942;1.411842899;1.409139547;1.406514185;1.403963336;1.401483733;1.399072304;1.396726153;1.394442553;1.392218931;1.390052853;1.387942025;1.38588427
162;3.899502435;3.051819187;2.660405564;2.427460599;2.269960163;2.154947837;2.066516824;1.995962468;1.938083286;1.889561475;1.848171275;1.812358305;1.781000866;1.753267117;1.728525791;1.706288286;1.686169901;1.667863178;1.651119135;1.635733767;1.621538158;1.608391124;1.596173645;1.584784608;1.574137502;1.564157826;1.554781037;1.545950913;1.537618228;1.529739678;1.522276998;1.515196238;1.50846716;1.502062735;1.495958721;1.490133303;1.484566795;1.479241381;1.474140891;1.469250613;1.464557133;1.460048185;1.455712536;1.451539873;1.447520708;1.4436463;1.439908578;1.436300077;1.432813884;1.429443582;1.426183212;1.423027226;1.419970454;1.417008072;1.414135574;1.411348743;1.408643629;1.40601653;1.403463968;1.400982677;1.398569582;1.396221789;1.393936569;1.391711348;1.389543694;1.387431309;1.385372018
163;3.899142394;3.051470854;2.660060745;2.427115549;2.269613089;2.154597813;2.066163353;1.995605284;1.937722256;1.889196544;1.847802437;1.811985586;1.78062431;1.752886781;1.72814174;1.705900588;1.685778626;1.667468398;1.650720923;1.635332193;1.621133293;1.607983036;1.595762401;1.584370274;1.57372014;1.563737497;1.554357801;1.545524829;1.537189351;1.529308062;1.521842696;1.514759301;1.508027637;1.501620675;1.495514169;1.489686305;1.484117395;1.47878962;1.47368681;1.468794253;1.464098532;1.459587382;1.455249567;1.451074772;1.447053512;1.443177041;1.439437289;1.435826791;1.432338631;1.428966393;1.425704116;1.422546251;1.419487629;1.416523425;1.41364913;1.410860529;1.408153671;1.405524851;1.402970594;1.40048763;1.398072887;1.395723467;1.393436643;1.391209838;1.389040623;1.386926697;1.384865885
164;3.898786791;3.051126821;2.659720184;2.426774761;2.269270301;2.15425211;2.065814244;1.995252507;1.937365677;1.88883611;1.847438143;1.811617456;1.780252388;1.752511122;1.727762407;1.70551765;1.685392152;1.66707846;1.650327591;1.634935538;1.620733384;1.607579939;1.595356183;1.583960999;1.573307871;1.563322295;1.553939724;1.545103934;1.536765694;1.528881696;1.521413672;1.51432767;1.507593449;1.501183975;1.495075005;1.48924472;1.483673432;1.478343322;1.473238217;1.468343405;1.463645466;1.459132136;1.454792177;1.450615274;1.446591939;1.442713427;1.438971666;1.43535919;1.431869083;1.428494929;1.425230764;1.42207104;1.419010586;1.416044577;1.413168504;1.41037815;1.407669565;1.405039042;1.402483105;1.399998486;1.397582109;1.395231079;1.392942666;1.390714294;1.388543531;1.386428079;1.384365761
165;3.898435546;3.050787008;2.659383804;2.426438156;2.268931721;2.15391065;2.065469418;1.994904055;1.937013469;1.888480092;1.847078309;1.81125383;1.779885013;1.752140054;1.727387708;1.705139386;1.685010393;1.666693275;1.649939051;1.634543711;1.620338338;1.607181742;1.5949549;1.583556693;1.572900603;1.562912125;1.553526711;1.544688133;1.536347161;1.528460483;1.520989831;1.51390125;1.507164498;1.50075254;1.49464113;1.488808451;1.483234811;1.477902389;1.472795013;1.467897969;1.463197836;1.458682348;1.454340267;1.450161277;1.446135888;1.442255356;1.438511606;1.434897173;1.431405139;1.428029087;1.424763053;1.421601489;1.418539221;1.415571425;1.412693592;1.409901502;1.407191206;1.404558997;1.402001398;1.399515138;1.397097144;1.394744519;1.392454532;1.390224608;1.388052313;1.385935349;1.38387154
166;3.898088579;3.050451339;2.659051527;2.426105657;2.26859727;2.153573353;2.065128795;1.99455985;1.936665551;1.888128408;1.846722853;1.810894626;1.779522103;1.751773492;1.727017557;1.704765711;1.684633261;1.666312757;1.649555214;1.634156625;1.619948069;1.606788357;1.594558462;1.583157265;1.572498246;1.562506898;1.553118671;1.544277336;1.53593366;1.528044331;1.520571078;1.513479946;1.506740689;1.500326274;1.494212451;1.488377401;1.482801434;1.477466725;1.472357101;1.467457848;1.462755543;1.45823792;1.453893739;1.449712683;1.445685261;1.441802729;1.438057011;1.43444064;1.430946698;1.427568767;1.424300883;1.421137496;1.418073433;1.415103868;1.412224291;1.409430483;1.406718493;1.404084614;1.401525368;1.399037485;1.396617889;1.394263684;1.391972138;1.389740676;1.387566865;1.385448403;1.383383116
167;3.897745812;3.050119738;2.658723278;2.425777191;2.268266875;2.153240146;2.064792301;1.994219813;1.936321845;1.88778098;1.846371697;1.810539764;1.779163578;1.751411357;1.726651872;1.704396541;1.684260674;1.66593682;1.649175996;1.633774193;1.61956249;1.606399695;1.594166781;1.582762626;1.57210071;1.562106523;1.552715514;1.543871451;1.535525101;1.527633149;1.520157323;1.513063666;1.506321932;1.499905085;1.493788874;1.487951479;1.482373207;1.477036235;1.471924387;1.467022947;1.462318493;1.457798756;1.453452496;1.449269395;1.445239962;1.441355449;1.437607782;1.433989493;1.430493662;1.427113871;1.423844156;1.420678964;1.417613123;1.414641806;1.411760503;1.408964993;1.406251325;1.403615792;1.401054915;1.398565424;1.396144242;1.393788472;1.391495383;1.389262398;1.387087084;1.384967139;1.382900387
168;3.897407169;3.049792131;2.658398986;2.425452683;2.267940462;2.152910953;2.064459859;1.993883871;1.935982275;1.88743773;1.846024761;1.810189166;1.778809358;1.751053567;1.726290572;1.704031796;1.68389255;1.665565384;1.648801315;1.633396333;1.619181517;1.606015673;1.593779773;1.582372693;1.571707911;1.561710915;1.552317153;1.543470392;1.535121395;1.527226848;1.519748477;1.512652322;1.505908136;1.499488882;1.493370308;1.487530592;1.48195004;1.476610828;1.471496779;1.466593175;1.461886593;1.457364764;1.453016446;1.44883132;1.444799895;1.440913422;1.437163826;1.433543637;1.430045937;1.426664304;1.423392775;1.420225796;1.417158195;1.414185143;1.41130213;1.408504935;1.405789606;1.403152435;1.400589943;1.398098859;1.395676106;1.393318787;1.391024169;1.388789675;1.386612871;1.384491457;1.382423255
169;3.897072576;3.049468448;2.658078579;2.425132063;2.267617959;2.152585703;2.064131397;1.993551949;1.935646767;1.887098585;1.845681972;1.809842755;1.778459365;1.750700045;1.72593358;1.703671396;1.683528809;1.665198367;1.648431089;1.633022963;1.618805068;1.605636208;1.593397354;1.58198738;1.571319763;1.561319988;1.551923503;1.543074072;1.534722457;1.526825343;1.519344452;1.512245825;1.505499214;1.499077578;1.492956665;1.487114652;1.481531844;1.476190414;1.471074186;1.46616844;1.461459752;1.456935851;1.452585496;1.448398367;1.44436497;1.440476556;1.43672505;1.433102981;1.429603428;1.426219972;1.422946647;1.419777898;1.416708554;1.413733784;1.410849078;1.408050214;1.40533324;1.402694447;1.400130355;1.397637694;1.395213385;1.39285453;1.390558397;1.388322409;1.386144131;1.384021261;1.381951623
